impressions,campaign_id,account_name,campaign_name,ctr,clicks,adset_id,ad_id,cpc,cpm,adset_name,spend,date_start,conversions
1814,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],0.937155,17,23845394307790149,23845394312710149,3.442353,32.260198,FB/IG Engagers + 75% View Views - 30 Days - Optimize = PUR - ConvWind= 7 Day Click - 7.6.20,58.52,2020-07-10 0:00:00,0
12985,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],1.370812,178,23845059400960149,23845394341530149,1.485393,20.361956,AUD=product_CONV=purchase_CC$550,264.4,2020-07-10 0:00:00,2
1004,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],1.294821,13,23845216371240149,23845394336520149,1.691538,21.90239,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,21.99,2020-07-10 0:00:00,0
894,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],2.237136,20,23845394307790149,23845394343130149,1.801,40.290828,FB/IG Engagers + 75% View Views - 30 Days - Optimize = PUR - ConvWind= 7 Day Click - 7.6.20,36.02,2020-07-10 0:00:00,0
3678,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.271887,10,23845216371240149,23845394128800149,2.582,7.02012,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,25.82,2020-07-10 0:00:00,0
12662,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.165851,21,23845216371220149,23845394128880149,2.462381,4.083873,AUD=product+Organic/Natural_CONV=purchase_BC$500,51.71,2020-07-10 0:00:00,0
1026,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],0.584795,6,23844754010730149,23845394286340149,11.278333,65.955166,Top 25% TOS 30 Days (exclude 30 ATC/IC) - Optimize = PUR - ConvWind= 7 Day Click,67.67,2020-07-10 0:00:00,1.1
147,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.680272,1,23845030153310149,23845394341540149,1.83,12.44898,AUD=product_CONV=purchase_CC$500,1.83,2020-07-10 0:00:00,0
6432,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],1.026119,66,23845216371220149,23845394336540149,1.645,16.879664,AUD=product+Organic/Natural_CONV=purchase_BC$500,108.57,2020-07-10 0:00:00,0
14882,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.248623,37,23845216371220149,23845394128860149,3.114865,7.744255,AUD=product+Organic/Natural_CONV=purchase_BC$500,115.25,2020-07-10 0:00:00,0
4343,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.253281,11,23845216371240149,23845394128780149,3.823636,9.68455,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,42.06,2020-07-10 0:00:00,0
794,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.503778,4,23845216371240149,23845394128770149,2.9,14.609572,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,11.6,2020-07-10 0:00:00,0
4608,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.173611,8,23845216371240149,23845394128790149,8.18875,14.21658,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,65.51,2020-07-10 0:00:00,0
5544,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.2886,16,23845216371220149,23845394128890149,4.1625,12.012987,AUD=product+Organic/Natural_CONV=purchase_BC$500,66.6,2020-07-10 0:00:00,0
758,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],1.583113,12,23845394307790149,23845394312740149,2.589167,40.989446,FB/IG Engagers + 75% View Views - 30 Days - Optimize = PUR - ConvWind= 7 Day Click - 7.6.20,31.07,2020-07-10 0:00:00,0
1097,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.911577,10,23845349878990149,23845349896200149,3.904,35.587967,AUD=product+Organic/Natural_CONV=purchase_BC$500,39.04,2020-07-10 0:00:00,0
80,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],5,4,23844961421660149,23844961421510149,0.6975,34.875,[Content] All Visitors Sample 30 days - Optmize=PUR,2.79,2020-07-10 0:00:00,0
1282,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],1.014041,13,23844961421660149,23844961421640149,3.208462,32.535101,[Content] All Visitors Sample 30 days - Optmize=PUR,41.71,2020-07-10 0:00:00,0
216,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],1.388889,3,23844961421660149,23844961421500149,2.7,37.5,[Content] All Visitors Sample 30 days - Optmize=PUR,8.1,2020-07-10 0:00:00,0
838,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],1.073986,9,23845349878760149,23845349896130149,1.705556,18.317422,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,15.35,2020-07-10 0:00:00,1
5082,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],1.928375,98,23845349878990149,23845349896190149,1.770306,34.138135,AUD=product+Organic/Natural_CONV=purchase_BC$500,173.49,2020-07-10 0:00:00,0
3190,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.15674,5,23845216371220149,23845394128870149,6.028,9.448276,AUD=product+Organic/Natural_CONV=purchase_BC$500,30.14,2020-07-10 0:00:00,0
183,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],2.185792,4,23844961421660149,23844961421490149,1.5775,34.480874,[Content] All Visitors Sample 30 days - Optmize=PUR,6.31,2020-07-10 0:00:00,0
473,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],2.748414,13,23845349878760149,23845349896140149,1.272308,34.968288,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,16.54,2020-07-10 0:00:00,0
14614,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.520049,76,23845059400960149,23845394200390149,2.589868,13.468592,AUD=product_CONV=purchase_CC$550,196.83,2020-07-10 0:00:00,0.9
2065,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],1.88862,39,23845349878760149,23845349896160149,1.981026,37.414044,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,77.26,2020-07-10 0:00:00,0
25894,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.459566,119,23845059400960149,23845394200380149,3.173109,14.582529,AUD=product_CONV=purchase_CC$550,377.6,2020-07-10 0:00:00,0
1383,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.506146,7,23845349878760149,23845349896150149,4.07,20.600145,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,28.49,2020-07-10 0:00:00,2.5
8832,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.577446,51,23845059400960149,23845394200360149,3.187843,18.408062,AUD=product_CONV=purchase_CC$550,162.58,2020-07-10 0:00:00,0
1198,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.66778,8,23845349878990149,23845349896180149,3.675,24.540902,AUD=product+Organic/Natural_CONV=purchase_BC$500,29.4,2020-07-10 0:00:00,1.5
605,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.330579,2,23845349878760149,23845349896170149,7.03,23.239669,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,14.06,2020-07-10 0:00:00,0
6260,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.383387,24,23845059400960149,23845394200370149,5.31125,20.36262,AUD=product_CONV=purchase_CC$550,127.47,2020-07-10 0:00:00,0
187,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0,0,23845030153310149,23845394200470149,,14.86631,AUD=product_CONV=purchase_CC$500,2.78,2020-07-10 0:00:00,13.5
344,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0,0,23845030153310149,23845394200440149,,13.80814,AUD=product_CONV=purchase_CC$500,4.75,2020-07-10 0:00:00,0
182,23844758987700149,Sample,04_Remarketing_BOFU_3.31.2020 [RT],1.098901,2,23845394274510149,23845394281540149,3.08,33.846154,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks - 7.6.20,6.16,2020-07-10 0:00:00,0
302,23844758987700149,Sample,04_Remarketing_BOFU_3.31.2020 [RT],1.655629,5,23845394274510149,23845394281550149,4.176,69.139073,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks - 7.6.20,20.88,2020-07-10 0:00:00,0
599,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.500835,3,23845030153310149,23845394200450149,1.85,9.265442,AUD=product_CONV=purchase_CC$500,5.55,2020-07-10 0:00:00,0
1101,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.454133,5,23845030153310149,23845394200460149,1.808,8.210718,AUD=product_CONV=purchase_CC$500,9.04,2020-07-10 0:00:00,0.5
569,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.878735,5,23845349878990149,23845349896220149,2.492,21.898067,AUD=product+Organic/Natural_CONV=purchase_BC$500,12.46,2020-07-10 0:00:00,0.4
355,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],1.126761,4,23845349878760149,23845349896140149,3.215,36.225352,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,12.86,2020-07-09 0:00:00,0.2
121,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],2.479339,3,23844842610380149,23844842610360149,5.15,127.68595,[Content] All ATC / IC - 30 Days,15.45,2020-07-09 0:00:00,0
141,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],0,0,23844961421660149,23844961421500149,,27.021277,[Content] All Visitors Sample 30 days - Optmize=PUR,3.81,2020-07-09 0:00:00,0
1453,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],2.133517,31,23844961421660149,23844961421640149,1.610323,34.356504,[Content] All Visitors Sample 30 days - Optmize=PUR,49.92,2020-07-09 0:00:00,0
7031,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],2.062296,145,23845349878990149,23845349896190149,1.554414,32.056606,AUD=product+Organic/Natural_CONV=purchase_BC$500,225.39,2020-07-09 0:00:00,0
187,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],2.673797,5,23844842610380149,23844842610320149,4.05,108.28877,[Content] All ATC / IC - 30 Days,20.25,2020-07-09 0:00:00,0
1475,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.677966,10,23845349878990149,23845349896220149,3.487,23.640678,AUD=product+Organic/Natural_CONV=purchase_BC$500,34.87,2020-07-09 0:00:00,0
2938,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],1.701838,50,23845349878760149,23845349896160149,2.181,37.117086,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,109.05,2020-07-09 0:00:00,0.4
8921,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.212981,19,23845216371220149,23845394128860149,3.478947,7.409483,AUD=product+Organic/Natural_CONV=purchase_BC$500,66.1,2020-07-09 0:00:00,0
2109,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.758653,16,23845349878990149,23845349896180149,2.483125,18.838312,AUD=product+Organic/Natural_CONV=purchase_BC$500,39.73,2020-07-09 0:00:00,0
2396,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.626043,15,23845349878760149,23845349896150149,2.545333,15.934891,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,38.18,2020-07-09 0:00:00,0
2268,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.925926,21,23845059400960149,23845394200360149,2.137143,19.78836,AUD=product_CONV=purchase_CC$550,44.88,2020-07-09 0:00:00,0
1374,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.509461,7,23845349878990149,23845349896210149,4.197143,21.382824,AUD=product+Organic/Natural_CONV=purchase_BC$500,29.38,2020-07-09 0:00:00,0
14560,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.082418,12,23845216371220149,23845394128880149,4.679167,3.856456,AUD=product+Organic/Natural_CONV=purchase_BC$500,56.15,2020-07-09 0:00:00,0
9349,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.224623,21,23845216371220149,23845394128870149,4.406667,9.898385,AUD=product+Organic/Natural_CONV=purchase_BC$500,92.54,2020-07-09 0:00:00,0
4550,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.593407,27,23845216371220149,23845394336540149,2.52,14.953846,AUD=product+Organic/Natural_CONV=purchase_BC$500,68.04,2020-07-09 0:00:00,0
3104,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.161082,5,23845216371240149,23845394128780149,5.524,8.898196,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,27.62,2020-07-09 0:00:00,0
122,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],1.639344,2,23845030153310149,23845394341540149,1.05,17.213115,AUD=product_CONV=purchase_CC$500,2.1,2020-07-09 0:00:00,0
972,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.308642,3,23845216371240149,23845394336520149,6.533333,20.164609,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,19.6,2020-07-09 0:00:00,11.03
12255,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],1.542228,189,23845059400960149,23845394341530149,1.458413,22.492044,AUD=product_CONV=purchase_CC$550,275.64,2020-07-09 0:00:00,2.6
5427,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.073706,4,23845216371240149,23845394128800149,8.745,6.44555,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,34.98,2020-07-09 0:00:00,0
407,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.4914,2,23845216371240149,23845394128770149,3.2,15.724816,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,6.4,2020-07-09 0:00:00,0
30,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],3.333333,1,23844961421660149,23844961421510149,0.97,32.333333,[Content] All Visitors Sample 30 days - Optmize=PUR,0.97,2020-07-09 0:00:00,0
213,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0.938967,2,23844842610380149,23844842610300149,7.675,72.065728,[Content] All ATC / IC - 30 Days,15.35,2020-07-09 0:00:00,0
3238,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],0.710315,23,23845394307790149,23845394312730149,3.721739,26.436072,FB/IG Engagers + 75% View Views - 30 Days - Optimize = PUR - ConvWind= 7 Day Click - 7.6.20,85.6,2020-07-09 0:00:00,2
979,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],1.736466,17,23845394307790149,23845394343130149,1.937059,33.636364,FB/IG Engagers + 75% View Views - 30 Days - Optimize = PUR - ConvWind= 7 Day Click - 7.6.20,32.93,2020-07-09 0:00:00,0
766,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.652742,5,23845349878990149,23845349896200149,4.466,29.151436,AUD=product+Organic/Natural_CONV=purchase_BC$500,22.33,2020-07-09 0:00:00,0
175,23844961421560149,Sample,04_Remarketing_Content_Visitors_4.30.2020  [RT],2.285714,4,23844961421660149,23844961421490149,1.4325,32.742857,[Content] All Visitors Sample 30 days - Optmize=PUR,5.73,2020-07-09 0:00:00,0
1452,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.895317,13,23845349878760149,23845349896130149,2.086154,18.677686,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,27.12,2020-07-09 0:00:00,0
1633,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.61237,10,23845349878760149,23845349896170149,3.346,20.489896,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,33.46,2020-07-09 0:00:00,0
1077,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.278552,3,23845216371220149,23845394128890149,6.356667,17.706592,AUD=product+Organic/Natural_CONV=purchase_BC$500,19.07,2020-07-09 0:00:00,1
403,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0.992556,4,23844842610380149,23844842610250149,13.935,138.312655,[Content] All ATC / IC - 30 Days,55.74,2020-07-09 0:00:00,1.3
51,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],3.921569,2,23844842610380149,23844842610260149,2.495,97.843137,[Content] All ATC / IC - 30 Days,4.99,2020-07-09 0:00:00,0
2081,23845355007470149,Sample,02_Prospecting_LC_Broad_6.30.2020 [PROS],1.63383,34,23845355007320149,23845394334090149,1.639118,26.780394,AUD=Broad_CONV=purchase_Placement=FeedsOnly_7DayClick,55.73,2020-07-09 0:00:00,0
828,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],1.086957,9,23844754010730149,23845394286340149,7.444444,80.917874,Top 25% TOS 30 Days (exclude 30 ATC/IC) - Optimize = PUR - ConvWind= 7 Day Click,67,2020-07-09 0:00:00,0
2900,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],0.896552,26,23844754010730149,23845394286350149,7.140385,64.017241,Top 25% TOS 30 Days (exclude 30 ATC/IC) - Optimize = PUR - ConvWind= 7 Day Click,185.65,2020-07-09 0:00:00,1
504,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],0.992063,5,23845394307790149,23845394312710149,2.762,27.400794,FB/IG Engagers + 75% View Views - 30 Days - Optimize = PUR - ConvWind= 7 Day Click - 7.6.20,13.81,2020-07-09 0:00:00,0
163,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0,0,23845030153310149,23845394200440149,,10.490798,AUD=product_CONV=purchase_CC$500,1.71,2020-07-09 0:00:00,0
1154,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.17331,2,23845030153310149,23845394200460149,3.845,6.663778,AUD=product_CONV=purchase_CC$500,7.69,2020-07-09 0:00:00,1
15358,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.449277,69,23845059400960149,23845394200390149,3.171884,14.250553,AUD=product_CONV=purchase_CC$550,218.86,2020-07-09 0:00:00,0
1183,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.169062,2,23845030153310149,23845394200450149,5.05,8.537616,AUD=product_CONV=purchase_CC$500,10.1,2020-07-09 0:00:00,9.8
3571,23845355007470149,Sample,02_Prospecting_LC_Broad_6.30.2020 [PROS],0.952114,34,23845355007320149,23845394243980149,2.775,26.421171,AUD=Broad_CONV=purchase_Placement=FeedsOnly_7DayClick,94.35,2020-07-09 0:00:00,0
271,23844758987700149,Sample,04_Remarketing_BOFU_3.31.2020 [RT],1.845018,5,23845394274510149,23845394281550149,3.476,64.132841,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks - 7.6.20,17.38,2020-07-09 0:00:00,0
668,23845355007470149,Sample,02_Prospecting_LC_Broad_6.30.2020 [PROS],0.449102,3,23845355007320149,23845394243990149,3.87,17.38024,AUD=Broad_CONV=purchase_Placement=FeedsOnly_7DayClick,11.61,2020-07-09 0:00:00,0
321,23844758987700149,Sample,04_Remarketing_BOFU_3.31.2020 [RT],1.246106,4,23845394274510149,23845394281520149,4.325,53.894081,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks - 7.6.20,17.3,2020-07-09 0:00:00,0
213,23844758987700149,Sample,04_Remarketing_BOFU_3.31.2020 [RT],1.408451,3,23845394274510149,23845394281530149,4.063333,57.230047,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks - 7.6.20,12.19,2020-07-09 0:00:00,0
2393,23845355007470149,Sample,02_Prospecting_LC_Broad_6.30.2020 [PROS],0.459674,11,23845355007320149,23845394244010149,4.557273,20.9486,AUD=Broad_CONV=purchase_Placement=FeedsOnly_7DayClick,50.13,2020-07-09 0:00:00,0
4710,23845355007470149,Sample,02_Prospecting_LC_Broad_6.30.2020 [PROS],0.615711,29,23845355007320149,23845394244000149,4.148621,25.543524,AUD=Broad_CONV=purchase_Placement=FeedsOnly_7DayClick,120.31,2020-07-09 0:00:00,0
20705,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.39121,81,23845059400960149,23845394200370149,4.208395,16.463656,AUD=product_CONV=purchase_CC$550,340.88,2020-07-09 0:00:00,0
15933,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.48955,78,23845059400960149,23845394200380149,3.077051,15.063704,AUD=product_CONV=purchase_CC$550,240.01,2020-07-09 0:00:00,0
1621,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],0.801974,13,23845394307790149,23845394312740149,4.011538,32.171499,FB/IG Engagers + 75% View Views - 30 Days - Optimize = PUR - ConvWind= 7 Day Click - 7.6.20,52.15,2020-07-09 0:00:00,9.17
658,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.151976,1,23845030153310149,23845394200470149,11.91,18.100304,AUD=product_CONV=purchase_CC$500,11.91,2020-07-09 0:00:00,0
7000,23845216371230149,Sample,02_Prospecting_CBO_BidCaps_OGCreative_6.9.2020 [PROS],0.328571,23,23845216371240149,23845394128790149,3.495652,11.485714,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,80.4,2020-07-09 0:00:00,0
38,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0,0,23844842610380149,23844842610290149,,45,[Content] All ATC / IC - 30 Days,1.71,2020-07-09 0:00:00,1
4454,23844754010350149,Sample,04_Remarketing_MOFU_3.31.2020 [RT],0.718455,32,23845394307790149,23845394312720149,3.84,27.588684,FB/IG Engagers + 75% View Views - 30 Days - Optimize = PUR - ConvWind= 7 Day Click - 7.6.20,122.88,2020-07-09 0:00:00,0
234,23844758987700149,Sample,04_Remarketing_BOFU_3.31.2020 [RT],0,0,23845394274510149,23845394281540149,,28.205128,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks - 7.6.20,6.6,2020-07-09 0:00:00,0
